id,content,review,rating,sentiment
7776744,rất hài lòng,rất hài lòng,recommended,positive
7725925,"Bánh canh ngon, vị vừa ăn. Đóng gói cẩn thận.","Bánh canh ngon, vị vừa ăn. Đóng gói cẩn thận.",recommended,positive
7353215,Ngon lắm ạ,Ngon lắm ạ,recommended,positive
7305819,đóng gói cẩn thận giao nhiệt tình,đóng gói cẩn thận giao nhiệt tình,recommended,positive
7234821,Ngon lắm ạ,Ngon lắm ạ,recommended,positive
8394371,"bún ngon, đáng tiền, sẽ mua lại","bún ngon, đáng tiền, sẽ mua lại",recommended,positive
8374599,"Khẩu phần nhiều, sẽ còn ủng hộ","Khẩu phần nhiều, sẽ còn ủng hộ",recommended,positive
7897403,xịn thật sự,xịn thật sự,recommended,positive
7819500,Có gia vị riêng đầy đủ nữa nha mn,Có gia vị riêng đầy đủ nữa nha mn,recommended,positive
7793314,"rất ngon luôn, nhiều, quán cho từng gói gia vị riêng, nhân mì thấm. công nhận là đáng đồng tiền","rất ngon luôn, nhiều, quán cho từng gói gia vị riêng, nhân mì thấm. công nhận là đáng đồng tiền",recommended,positive
7568130,"ngon,nhiều mỳ ,gà thấm","ngon,nhiều mỳ ,gà thấm",recommended,positive
7471659,tốt ngon lắm,tốt ngon lắm,recommended,positive
8087142,Ngon lắm luôn. Sẽ đặt lần 2,Ngon lắm luôn. Sẽ đặt lần 2,recommended,positive
7167156,"ngon lắm mà nhiều nữa tới tận 3 trái trứng cút và một đống thịt, nhứt nách","ngon lắm mà nhiều nữa tới tận 3 trái trứng cút và một đống thịt, nhứt nách",recommended,positive
8475425,Ngon sẽ ủng hộ quán,Ngon sẽ ủng hộ quán,recommended,positive
7991783,"Rất ngon, giá lại hợp lý!","Rất ngon, giá lại hợp lý!",recommended,positive
8066082,Xôi ngon lắm ạ,Xôi ngon lắm ạ,recommended,positive
7609909,mỳ quảng rất ngon,mỳ quảng rất ngon,recommended,positive
7827187,bánh canh ngon lắm luôn,bánh canh ngon lắm luôn,recommended,positive
8846886,"30 ngàn được có mấy con bún, thịt gà cũng ít. ăn k dính răng.","30 ngàn được có mấy cọng bún, thịt gà cũng ít. ăn k dính răng.",not_recommended,negative
8763650,Xôi k chất lượng,Xôi k chất lượng,not_recommended,negative
8715483,"Hộp xôi quá ít luôn ý , ăn cũng được nhưng ít quá ăn sáng sẽ nhanh đói","Hộp xôi quá ít luôn ý , ăn cũng được nhưng ít quá ăn sáng sẽ nhanh đói",not_recommended,negative
8652334,Dở tệ - quá đắt,Dở tệ - quá đắt,not_recommended,negative
8524570,"Bánh hơi có mùi lạ lạ chút, mong quán bảo quản bánh cẩn thận hơn","Bánh hơi có mùi lạ lạ chút, mong quán bảo quản bánh cẩn thận hơn",not_recommended,negative
8377801,"Bánh pho mai mình thấy ko ngon, phần phomai ko béo. Cơm cháy quá ngấm dầu, cảm giác như đầy dầu , ăn rất ớn .","Bánh phô mai mình thấy ko ngon, phần phô mai ko béo. Cơm cháy quá ngấm dầu, cảm giác như đầy dầu , ăn rất ớn .",not_recommended,negative
8253130,Bánh mỳ bơ tỏi ko ngon lắm,Bánh mỳ bơ tỏi ko ngon lắm,not_recommended,negative
7227358,"Có điều phần trân châu ít sốt quá ăn k ngon , béo quá mà nước sốt ít nên cũng kh ngon lắm☹️","Có điều phần trân châu ít sốt quá ăn k ngon , béo quá mà nước sốt ít nên cũng kh ngon lắm☹️",not_recommended,negative
7079103,Ăn tạm được nhưng quá nhỏ,Ăn tạm được nhưng quá nhỏ,not_recommended,negative
6906814,"mình oder 1 phomai lớn, cảm nhận: dở tệ, không phù hợp với giá tiền","mình oder 1 phô mai lớn, cảm nhận: dở tệ, không phù hợp với giá tiền",not_recommended,negative
6898974,"bánh nhỏ so với tưởng tượng. Thôi kệ ăn cho biết, không có ý định đặt lại","bánh nhỏ so với tưởng tượng. Thôi kệ ăn cho biết, không có ý định đặt lại",not_recommended,negative
6732779,Chưa giao cho khách mà để đã giao là sao,Chưa giao cho khách mà để đã giao là sao,recommended,negative
6716161,mặn không ăn nổi T.T,mặn không ăn nổi T.T,recommended,negative
6641172,"bánh dở tệ. bánh thì cứng, không thể nào ăn nổi, phô mai tươi không ngon","bánh dở tệ. bánh thì cứng, không thể nào ăn nổi, phô mai tươi không ngon",not_recommended,negative
6638737,"quá ư là dở luôn , chả có gì ngon á ụ ụ ụ ụ huhu","quá ư là dở luôn , chả có gì ngon á ụ ụ ụ ụ huhu",not_recommended,negative
6638735,mùi sầu riêng như bị hư hay gì mà ghê vl ........... phí tiền quá,mùi sầu riêng như bị hư hay gì mà ghê vl ........... phí tiền quá,not_recommended,negative
8172457,"Rau sạch , nhiều, mắm ngon nhưng thịt heo có mùi . Không đặt lại lần sau . Xin cảm ơn","Rau sạch , nhiều, mắm ngon nhưng thịt heo có mùi . Không đặt lại lần sau . Xin cảm ơn",not_recommended,negative
8779992,xuất ăn 50k của khách mà làm như vậy. chất lượng dịch vụ tồi tệ,xuất ăn 50k của khách mà làm như vậy. chất lượng dịch vụ tồi tệ,not_recommended,negative
8766437,"Phần thập cẩm quá ít, không đúng với miêu tả, mắm thiếu tương ớt không đậm vị. Quán rút kinh nghiệm nhé","Phần thập cẩm quá ít, không đúng với miêu tả, mắm thiếu tương ớt không đậm vị. Quán rút kinh nghiệm nhé",not_recommended,negative
8772259,Bình thường t đặt cốc 30k to lắm. Nay cốc này size của 25k mà shop ơiii???,Bình thường t đặt cốc 30k to lắm. Nay cốc này size của 25k mà shop ơiii???,not_recommended,negative
8586568,mình mới order 2 ly ép xoài mix cam mà uống cái vị nó lạ ghê vừa đắng vừa nghe mùi úng của cam và chua,mình mới order 2 ly ép xoài mix cam mà uống cái vị nó lạ ghê vừa đắng vừa nghe mùi úng của cam và chua,not_recommended,negative
8296801,"sơ ri hỏng nhiều, đặt đơn 20 k hộp nhỏ đã ít mà dập hỏng hết gần một nửa . thất vọng","sơ ri hỏng nhiều, đặt đơn 20k hộp nhỏ đã ít mà dập hỏng hết gần một nửa . thất vọng",not_recommended,negative
8872644,"Đặt tô bánh canh cá, tìm mỏi mắt ko thấy miếng cá mô, chắc quán hay quên bỏ cá lắm đây, a shiper bảo để em quay lại quán báo mà thấy phiền shiper quá nên thôi. Ko dám đặt lần sau","Đặt tô bánh canh cá, tìm mỏi mắt ko thấy miếng cá mô, chắc quán hay quên bỏ cá lắm đây, a shiper bảo để em quay lại quán báo mà thấy phiền shiper quá nên thôi. Ko dám đặt lần sau",not_recommended,negative
8653535,Đặt tô bánh canh và 1 bánh quẩy nhưng giao hàng thiếu ko co bánh quẩy,Đặt tô bánh canh và 1 bánh quẩy nhưng giao hàng thiếu ko co bánh quẩy,not_recommended,negative
8613887,Tô bánh canh xương má hàm mà cho đúng y nguyên cục mắt sợ nuốt k trôi,Tô bánh canh xương má hàm mà cho đúng y nguyên cục mắt sợ nuốt k trôi,not_recommended,negative
8514901,trong đơn ghi có cả chả nhưng đổ ra thì có mỗi mấy miếng cá và 1 trứng cút,trong đơn ghi có cả chả nhưng đổ ra thì có mỗi mấy miếng cá và 1 trứng cút,not_recommended,negative
8511201,"Bột bánh canh vụn, nước dùng nhạt nhẽo thất vọng nsn nsjs jsjsh nsjsh jsjs","Bột bánh canh vụn, nước dùng nhạt nhẽo thất vọng",not_recommended,negative
8473166,"Trên app bánh canh món cao nhất cũng chỉ 30k nhưng lại đổi món cho khách tính tiền thành 35k 
Và cho tôi hỏi là bánh canh này là bánh canh gì mà ít vậy ạ","Trên app bánh canh món cao nhất cũng chỉ 30k nhưng lại đổi món cho khách tính tiền thành 35k 
Và cho tôi hỏi là bánh canh này là bánh canh gì mà ít vậy ạ",not_recommended,negative
8268774,"cơm với thức ăn lộn xộn hết cả lên, mắm bỏ vào hơi bẩn túi","cơm với thức ăn lộn xộn hết cả lên, mắm bỏ vào hơi bẩn túi",not_recommended,negative
8258916,đặt hộp cơm ba chỉ với gà xé mà giao như ri đây. bực dễ sợ,đặt hộp cơm ba chỉ với gà xé mà giao như ri đây. bực dễ sợ,not_recommended,negative
7990565,cơm còn sống,cơm còn sống,recommended,negative
8477180,"Gọi là xôi thịt nướng nhưng chỉ có 3 lát thịt nhỏ , đã vậy thịt còn bị hơi chua chua, vị khó ăn 😢","Gọi là xôi thịt nướng nhưng chỉ có 3 lát thịt nhỏ , đã vậy thịt còn bị hơi chua chua, vị khó ăn 😢",not_recommended,negative
8451127,"Quán hết xôi ngũ sắc nhưng thanh toán trước nên thối lại tiền. Mình vẫn ok nhưng quán tính chai sữa đậu nành 15k thì ko hợp lý, vì combo xôi+sữa 23k, quán thối lại hộp xôi có 8k? Hộp xôi thịt trứng thì ok, dù giá qua ship 22k cũng hơi cao","Quán hết xôi ngũ sắc nhưng thanh toán trước nên thối lại tiền. Mình vẫn ok nhưng quán tính chai sữa đậu nành 15k thì ko hợp lý, vì combo xôi+sữa 23k, quán thối lại hộp xôi có 8k? Hộp xôi thịt trứng thì ok, dù giá qua ship 22k cũng hơi cao",not_recommended,negative
8518587,35k mà chưa có bánh mì . Lần đầu tiên ăn bò né mà k có bánh mì đi kèm :),35k mà chưa có bánh mì . Lần đầu tiên ăn bò né mà k có bánh mì đi kèm :),not_recommended,negative
8293780,"sao tiệm cơm lớn lại chiên cơm sống cho khách ăn vậy, đag bầu bì mà, làm ăn thất đức quá quán ơi.","sao tiệm cơm lớn lại chiên cơm sống cho khách ăn vậy, đang bầu bì mà, làm ăn thất đức quá quán ơi.",not_recommended,negative
8221957,"Quán đặt bò né 30k. Nhưng thật chất ko có bánh mỳ kèm theo. Nếu muôn thêm bánh mỳ là 5k nữa, chỉ có mỗi 1 ổ bánh mỳ kèm món đặt tổng 35k. Rất ko hài lòng quán","Quán đặt bò né 30k. Nhưng thật chất ko có bánh mỳ kèm theo. Nếu muốn thêm bánh mỳ là 5k nữa, chỉ có mỗi 1 ổ bánh mỳ kèm món đặt tổng 35k. Rất ko hài lòng quán",not_recommended,negative
7157694,Rau bị hư rồi,Rau bị hư rồi,recommended,negative
8463999,"miến trộn mùi vị tương đối, nhưng cho hơi nhiều rau thơm quá. miến thì ít","miến trộn mùi vị tương đối, nhưng cho hơi nhiều rau thơm quá. miến thì ít",recommended,negative
8319402,Ngon nhưng phần miến gà hơi ít mà giá 40k hơi cao ạ. Sau nên cho thêm nhiều hơn.,Ngon nhưng phần miến gà hơi ít mà giá 40k hơi cao ạ. Sau nên cho thêm nhiều hơn.,recommended,negative
8876542,"Mới đặt hai tô, mot to ca cha, mot tô cá kèm quẩy 21k, nhưg không có quẩy.","Mới đặt hai tô, một tô chả cá, một tô cá kèm quẩy 21k, nhưng không có quẩy.",not_recommended,negative
8833398,"bánh canh với quẩy đều không được nóng , nguội ngắt ăn không ngon miệng","bánh canh với quẩy đều không được nóng , nguội ngắt ăn không ngon miệng",not_recommended,negative
8826640,bc chả cộng cá nhưng chỉ có cá không có chả là sao ạ a,bc chả cộng cá nhưng chỉ có cá không có chả là sao ạ a,not_recommended,negative
8796681,"Má, đặt xong có cái bọc, tính ăn tại chỗ mà k có đũa, thìa, tô gì hết. K có thì có thể để thêm tô đũa để ngta đặt cũng được mà🙂","Má, đặt xong có cái bọc, tính ăn tại chỗ mà k có đũa, thìa, tô gì hết. K có thì có thể để thêm tô đũa để ngta đặt cũng được mà🙂",not_recommended,negative
8781008,"Quán không cho mũn, đũa, tô 
Giờ không biết ăn cách nào đây, thật không hài lòng chút nào hết","Quán không cho mũn, đũa, tô 
Giờ không biết ăn cách nào đây, thật không hài lòng chút nào hết",not_recommended,negative
8769602,"sợi bánh canh làm 1 cục bắt kinh dị, nước dùng thì chua và mặn. thấy mọi người review tưởng ngon lắm nên đặt thử 2 phần. Ai dè dở tệ hại","sợi bánh canh làm 1 cục bắt kinh dị, nước dùng thì chua và mặn. thấy mọi người review tưởng ngon lắm nên đặt thử 2 phần. Ai dè dở tệ hại",not_recommended,negative
8609606,Đơn đặt 2c trứng. Về tới còn 1c😑😑😑,Đơn đặt 2c trứng. Về tới còn 1c😑😑😑,recommended,negative
8577606,"Mình đặt bánh canh chả cua, mà chỉ có 1 viên chả cua. Bình thường phần 22k bánh canh chả cua là 3 viên. Quán hay vậy lắm, lâu lâu bớt 1 viên, giờ lại bớt hẳn 2 viên","Mình đặt bánh canh chả cua, mà chỉ có 1 viên chả cua. Bình thường phần 22k bánh canh chả cua là 3 viên. Quán hay vậy lắm, lâu lâu bớt 1 viên, giờ lại bớt hẳn 2 viên",not_recommended,negative
8567134,đặt thập cẩm trong đó có xương mà khi ship tới lại không hề có,đặt thập cẩm trong đó có xương mà khi ship tới lại không hề có,recommended,negative
8553345,Giao sai món. Đặt bánh canh cá nục chả cá mà  giao bánh canh cá nục,Giao sai món. Đặt bánh canh cá nục chả cá mà  giao bánh canh cá nục,not_recommended,negative
8532267,Bánh canh chả cua nhưng đến khi đổ ra lại không có chả cua nào hết ?,Bánh canh chả cua nhưng đến khi đổ ra lại không có chả cua nào hết ?,not_recommended,negative
8528032,"đặt bánh canh cá nục chả cá mà không có chả cá, thất vọng @@@😥😥😥😥😥","đặt bánh canh cá nục chả cá mà không có chả cá, thất vọng @@@😥😥😥😥😥",not_recommended,negative
8514611,"mình đặt 1 cá nục + chả cá 21k, nhưng chỉ nhận được cá nịc 17k","mình đặt 1 cá nục + chả cá 21k, nhưng chỉ nhận được cá nục 17k",not_recommended,negative
8503329,"thịt cá lóc cứng chứ không mềm như mấy quán mình từng đặt nhỉ, thấy lạ","thịt cá lóc cứng chứ không mềm như mấy quán mình từng đặt nhỉ, thấy lạ",not_recommended,negative
8413715,Đặt nhiều lần ở quán ăn thấy hợp vị nhưng cứ ít dần theo từng lần đặt. Đỉnh điểm là trưa hôm nay mình đặt bánh canh xương + chả cua thì cho rất ít ít bánh canh. Thất vọng về lần đặt này =))),Đặt nhiều lần ở quán ăn thấy hợp vị nhưng cứ ít dần theo từng lần đặt. Đỉnh điểm là trưa hôm nay mình đặt bánh canh xương + chả cua thì cho rất ít ít bánh canh. Thất vọng về lần đặt này =))),not_recommended,negative
8400901,"Khách đặt bánh canh xương chả đén khi đến giao thì mở ra chỉ có chả k, khi hỏi lại quán kêu 3 cục chả đó cũng bằng tô xương chả. Tôi thik ăn xương chả bắt tôi ăn chả không mà còn nói kiểu vậy của quán k tốt tôi không hài lòng.","Khách đặt bánh canh xương chả đến khi đến giao thì mở ra chỉ có chả k, khi hỏi lại quán kêu 3 cục chả đó cũng bằng tô xương chả. Tôi thik ăn xương chả bắt tôi ăn chả không mà còn nói kiểu vậy của quán k tốt tôi không hài lòng.",not_recommended,negative
8375809,Mình đặt chả cá + cá nục mà giao cá nục da heo này :(,Mình đặt chả cá + cá nục mà giao cá nục da heo này :(,not_recommended,negative
8308129,"mình đặt 2 bánh canh chả cá cá mục 21k nhưng chỉ nhận về bánh canh cá mục, k có 1 lát chả :)))
ăn rất nhiều lần nhưng hôm nay là lần đầu tiên k hài lòng","mình đặt 2 bánh canh chả cá cá mục 21k nhưng chỉ nhận về bánh canh cá mục, k có 1 lát chả :)))
ăn rất nhiều lần nhưng hôm nay là lần đầu tiên k hài lòng",recommended,negative
8262523,"Bánh quẩy để lâu, không giòn. Không chiên trước khi giao cho khách. Ít nước mắm.","Bánh quẩy để lâu, không giòn. Không chiên trước khi giao cho khách. Ít nước mắm.",not_recommended,negative
8248148,"đặt 1 chả , 1 cá nục mà quán giao 2 cá 😥","đặt 1 chả , 1 cá nục mà quán giao 2 cá 😥",recommended,negative
8218045,"Mua chả cá da heo mà giao cá nục da heo, còn món kia thì đúng rồi","Mua chả cá da heo mà giao cá nục da heo, còn món kia thì đúng rồi",not_recommended,negative
8154263,"Mua 3 tô , chỉ giao cho 2 tô, nhưn vẫn thu tiền là sao","Mua 3 tô , chỉ giao cho 2 tô, nhưn vẫn thu tiền là sao",not_recommended,negative
8137745,Bánh canh đặt biệt gì mà lèo tèo thấy bắt chán. Toàn bánh kh thấy topping. Lần trước đặt thì ăn cũng đc. Vì freeship nên mới mua. Không có lần sau đặt lại. Thất vọng,Bánh canh đặt biệt gì mà lèo tèo thấy bắt chán. Toàn bánh kh thấy topping. Lần trước đặt thì ăn cũng đc. Vì freeship nên mới mua. Không có lần sau đặt lại. Thất vọng,not_recommended,negative
8108188,"Ngon, nhưng đặt thêm chả cá thì lại đưa cá nướng, cột bao bì ko chặt, đổ nước ra ngoài","Ngon, nhưng đặt thêm chả cá thì lại đưa cá nướng, cột bao bì ko chặt, đổ nước ra ngoài",recommended,negative
8100163,không bỏ da heo trong khi mình đặt chả cá + da heo . .,không bỏ da heo trong khi mình đặt chả cá + da heo . .,not_recommended,negative
7992132,"Xem lại nem,hình như để quá lâu,còn bịch tương ớt nhiều quá ăn k hết,nước dùng cùng đồ ăn dỡ và ít dần theo năm tháng,quá tệ","Xem lại nem,hình như để quá lâu,còn bịch tương ớt nhiều quá ăn k hết,nước dùng cùng đồ ăn dỡ và ít dần theo năm tháng,quá tệ",not_recommended,negative
7987562,Đặt bánh canh cá nục + chả cá mà khi nhận chỉ là bánh canh cá nục không .,Đặt bánh canh cá nục + chả cá mà khi nhận chỉ là bánh canh cá nục không .,not_recommended,negative
7932628,"Đặt bánh canh cá nục chả cá, nhưng khi nhận hàng là bánh canh cá nục thui. Haizzz","Đặt bánh canh cá nục chả cá, nhưng khi nhận hàng là bánh canh cá nục thui. Haizzz",not_recommended,negative
7929616,"Mình đặt ở quán rất nhiều lần nhưng lần này quán giao sai món, bánh canh không có nước để chấm quẩy, không có cả chanh ớt mắm","Mình đặt ở quán rất nhiều lần nhưng lần này quán giao sai món, bánh canh không có nước để chấm quẩy, không có cả chanh ớt mắm",not_recommended,negative
7335458,"mình ko hài lòng về cách phục vụ của quán. hiện tại mình đag đi lm nên mới đặt thức ăn nhưng quán ko có sẵn dụng cụ ăn 1 lần khiến mình khó khăn khi thưởng thức món ăn.
trân trọng","mình ko hài lòng về cách phục vụ của quán. hiện tại mình đang đi làm nên mới đặt thức ăn nhưng quán ko có sẵn dụng cụ ăn 1 lần khiến mình khó khăn khi thưởng thức món ăn.
trân trọng",not_recommended,negative
6950972,Hơi ẩu nha quán,Hơi ẩu nha quán,recommended,negative
6941407,Không thực sự hài lòng lắm.,Không thực sự hài lòng lắm.,recommended,negative
6922243,"đặt tô thập cẩm nhưng khá ít là ít, k đáng với 22k, quán xem lại","đặt tô thập cẩm nhưng khá ít là ít, k đáng với 22k, quán xem lại",not_recommended,negative
6921883,Giao sai món đặt cá + chả thì giao mỗi cá lèo tèo được mấy miếng cá,Giao sai món đặt cá + chả thì giao mỗi cá lèo tèo được mấy miếng cá,recommended,negative
6919619,"Mình đặt chả với cá mà quán  bỏ chả không à, lần sau quán cẩn thận hơn nha","Mình đặt chả với cá mà quán  bỏ chả không à, lần sau quán cẩn thận hơn nha",not_recommended,negative
6915636,Em mua bánh canh cá nục + chả cá. Khi nhận thì chỉ có cá thôi. Quán cần xem lại,Em mua bánh canh cá nục + chả cá. Khi nhận thì chỉ có cá thôi. Quán cần xem lại,not_recommended,negative
8380416,"cháo lòng phải bỏ thêm tí nước mắm ăn mới ngon, cháo thì bình thường.","cháo lòng phải bỏ thêm tí nước mắm ăn mới ngon, cháo thì bình thường.",not_recommended,negative
7257351,cháo lòng gì mà toàn tiết với gan. không có 1 miếng lòng nào. phí cả tiền,cháo lòng gì mà toàn tiết với gan. không có 1 miếng lòng nào. phí cả tiền,not_recommended,negative
7047119,"dễ tính nhưng thật sự dở quá, toàn là gan với huyết và dồi, huyết không biết huyết gì mà bỏ vào miệng nó tự tan chưa kịp nhai luôn.","dễ tính nhưng thật sự dở quá, toàn là gan với huyết và dồi, huyết không biết huyết gì mà bỏ vào miệng nó tự tan chưa kịp nhai luôn.",not_recommended,negative
6945914,"cháo nguội,nhạt,k cho thêm nước mắm gừng,chanh.topping thì toàn gang và dồi.ăn lần đầu đã có ấn tượng k tốt","cháo nguội,nhạt,không cho thêm nước mắm gừng,chanh.topping thì toàn gang và dồi.ăn lần đầu đã có ấn tượng không tốt",not_recommended,negative
6915329,cháo lòng dở k ngon ... . . . . .     .  .  . .,cháo lòng dở không ngon ... . . . . .     .  .  . .,not_recommended,negative
8438551,nước lèo lát quá ko ít nước dùng ko đậm đà nói chung lại là ko ngon,nước lèo lát quá không ít nước dùng không đậm đà nói chung lại là không ngon,not_recommended,negative
8312359,chưa nhận được đơn hàng,chưa nhận được đơn hàng,recommended,negative
8084023,nước lèo nhạt ko ớt ko chanh ko ruốc nước bún lạnh ko nóng dỡ,nước lèo nhạt không ớt không chanh không ruốc nước bún lạnh không nóng dỡ,not_recommended,negative
8043838,"tô bún thập cẩm 25k ăn ko khác j tô 15k, khá là thất vọng :)))))","tô bún thập cẩm 25k ăn ko khác gì tô 15k, khá là thất vọng :)))))",not_recommended,negative
7949389,"Quán không cho chanh ớt gì cả, lần sau nhớ bỏ vào nhé. Thanks quán","Quán không cho chanh ớt gì cả, lần sau nhớ bỏ vào nhé. Thanks quán",not_recommended,negative
6904924,"Có kiến trong nước bún, vớt ra ngoài cũng đc 4-5 con, mong quán cẩn thận hơn ạ. Dù có kiến nhưng vẫn ăn vì quá đói","Có kiến trong nước bún, vớt ra ngoài cũng được 4-5 con, mong quán cẩn thận hơn ạ. Dù có kiến nhưng vẫn ăn vì quá đói",not_recommended,negative
6889452,Quán k giao bún rồi em ăn bằng niềm tin ạ? Tự nhiên mất 20k ngồi húp nước lèo??,Quán không giao bún rồi em ăn bằng niềm tin ạ? Tự nhiên mất 20k ngồi húp nước lèo??,not_recommended,negative
6761806,Nước bún nhạt nhẽo giống như nước lã.Toàn rau là rau bún thì ít(rau thì toàn giá),Nước bún nhạt nhẽo giống như nước lã.Toàn rau là rau bún thì ít(rau thì toàn giá),not_recommended,negative
7233414,"Cốt dừa đã hư, bị chua, nhưng vẫn bỏ vào chè bán cho khách. Mới sáng sớm gặp tình huống quá sức bực bội","Cốt dừa đã hư, bị chua, nhưng vẫn bỏ vào chè bán cho khách. Mới sáng sớm gặp tình huống quá sức bực bội",not_recommended,negative
8869222,Này đâu phải khoai tây phô maii không nghe mùi khoai tây cũng như pho mai chê,Này đâu phải khoai tây phô mai không nghe mùi khoai tây cũng như pho mai chê,not_recommended,negative
8638842,Chân gà kèm thêm nước chấm thì sẽ ngon hơn ạ,Chân gà kèm thêm nước chấm thì sẽ ngon hơn ạ,recommended,negative
8555182,"hôm nay xoài hơi chua , nước sốt hơi ít , ít chân hơn trước ,lâu rồi mới ăn lại hơi buồn","hôm nay xoài hơi chua , nước sốt hơi ít , ít chân hơn trước ,lâu rồi mới ăn lại hơi buồn",recommended,negative
8543683,"Quá ít luôn, toàn xoài K thấy chân gà đâu luôn.","Quá ít luôn, toàn xoài không thấy chân gà đâu luôn.",recommended,negative
8502081,nó dỡ qua đi làm toi ko an dc luôn nên toi da vứt va thung rác rồi có rag toi nói rứa thôi,nó dở quá đi làm tôi không ăn được luôn nên tôi đã vứt ra thùng rác rồi có răng tôi nói rứa thôi,not_recommended,negative
8432474,Chân gà sả tắc nhưng giao tới chân gà cóc xoài là sao,Chân gà sả tắc nhưng giao tới chân gà cóc xoài là sao,recommended,negative
8432211,"Khẩu phần khá ít, phần cá, bò, tôm viên ít nhưng bù lại quán đóng gói ok","Khẩu phần khá ít, phần cá, bò, tôm viên ít nhưng bù lại quán đóng gói ok",not_recommended,negative
8578714,"27k mà ít, gọi sinh tố chanh dây mà bán sinh tố thơm. Được cái shipper dễ thương zui tánh à. Zỗi 😡","27k mà ít, gọi sinh tố chanh dây mà bán sinh tố thơm. Được cái shipper dễ thương vui tính à. Dỗi 😡",not_recommended,negative
8449085,Mình mua bánh tráng trộn mà hôm nay ít rau và không có trứng cút 😔,Mình mua bánh tráng trộn mà hôm nay ít rau và không có trứng cút 😔,recommended,negative
8398928,"Chẳng có vị cafe. Nhạt qua tưởng uống sữa chứ không phải cafe .
Hơi thất vọng","""Chẳng có vị cafe. Nhạt qua tưởng uống sữa chứ không phải cafe .
Hơi thất vọng""",not_recommended,negative
8155678,"Cà phê dừa rất dở và ít không rõ vị dừa, qus đắt so với giá tiền","Cà phê dừa rất dở và ít không rõ vị dừa, quá đắt so với giá tiền",not_recommended,negative
8146782,"Không ngon lắm, vị cf không đậm, hơi mắc theo si nghĩ của mình, ún không đã","Không ngon lắm, vị coffee không đậm, hơi mắc theo suy nghĩ của mình, uống không đã",not_recommended,negative
8882021,"Tô 30k mà lòng bị đắng , mong lần sau quán sẽ thay đổi .... .... ....","Tô 30k mà lòng bị đắng , mong lần sau quán sẽ thay đổi .... .... ....",not_recommended,negative
8544913,Quá mắc! Với giá 35k nhưng chỉ được vài miếng khoai. Quá thất vọng. Sẽ không có lần sau,Quá mắc! Với giá 35k nhưng chỉ được vài miếng khoai. Quá thất vọng. Sẽ không có lần sau,not_recommended,negative
8508186,vãi cứt 120k mà có chút éc chắc đc 50k ngoài hàng xiên bẩn d,vãi cứt 120k mà có chút éc chắc được 50k ngoài hàng xiên bẩn ,not_recommended,negative
8343977,K biết do mình ăn k hợp hay sao ý. Riêu cua thúi huhu,Không biết do mình ăn không hợp hay sao ý. Riêu cua thúi huhu,recommended,negative
7222540,bún nước bơi lồng bồng.. sau 2 lần giờ sẽ k đặt nữa..cảm ơn quán,bún nước bơi lồng bồng.. sau 2 lần giờ sẽ không đặt nữa..cảm ơn quán,not_recommended,negative
6918566,"Đặt bún riêu cua giao bún chả cá, đồ an tạm chấp nhận được","Đặt bún riêu cua giao bún chả cá, đồ ăn tạm chấp nhận được",recommended,negative
6902816,mua 4 lần lần đầu còn cho mắm và ớt 3 lần sau ko có miếng mắm với ớt nào luôn ??,mua 4 lần lần đầu còn cho mắm và ớt 3 lần sau không có miếng mắm với ớt nào luôn ??,recommended,negative
6800772,Ở trên thì đề là bột lọc nhưng giao thì là bột gạo :((,Ở trên thì đề là bột lọc nhưng giao thì là bột gạo :((,recommended,negative
6773313,"Nước dùng không đậm đà, không được ngon lắm, lần sau chắc mình sẽ không đặt mua của quán","Nước dùng không đậm đà, không được ngon lắm, lần sau chắc mình sẽ không đặt mua của quán",not_recommended,negative
8615988,cá dở vãi trong hình là cá hàng mua về là cá hàng vãi nồi éo có lần thứ 2 mua đâu còn đem thiếu nhìu món nửa cho toàn cái qq j ko,cá dở vãi trong hình là cá hàng mua về là cá hàng vãi nồi éo có lần thứ 2 mua đâu còn đem thiếu nhìu món nửa cho toàn cái quần què gì không,not_recommended,negative
8553366,Đồ ăn quá ít so với giá 25.000₫!!!!!!!! Mọi người nhớ lưu ý trước khi đặt nhé,Đồ ăn quá ít so với giá 25.000₫!!!!!!!! Mọi người nhớ lưu ý trước khi đặt nhé,not_recommended,negative
8072169,"Cơm quá dỡ , nguội , có cát , quá tệ lun ý . Không có lần 2 đặt cơm","Cơm quá dở , nguội , có cát , quá tệ lun ý . Không có lần 2 đặt cơm",not_recommended,negative
8617933,"Đã dặn là không rau hành rồi mà vẫn bỏ vào. Nước Bún ko ngon, nói chung không hài lòng. Cần cải thiện thêm","Đã dặn là không rau hành rồi mà vẫn bỏ vào. Nước Bún không ngon, nói chung không hài lòng. Cần cải thiện thêm",not_recommended,negative
8430798,"Không rau, nước nhạt, bún không tươi cho lắm nói chung không đáng tiền lắm","Không rau, nước nhạt, bún không tươi cho lắm nói chung không đáng tiền lắm",not_recommended,negative
8579671,hơi nhiều đá quán ạ mong quán lần sau cho ít đá đi một  xíuu,hơi nhiều đá quán ạ mong quán lần sau cho ít đá đi một  xíuu,not_recommended,negative
8537418,ly bỏ đá quá nhiều uống nước k được bao nhiêu  quán nên cán nhắc,ly bỏ đá quá nhiều uống nước không được bao nhiêu  quán nên cán nhắc,not_recommended,negative
